experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	spatialPos	timingBlips
main	377 	8 	 T1T2 	 0.0 	8 	2 	5 	0.0 	-1007.0 	18 	3 	2 	0.0 	-1017.0 	[2, 0] 	1
main	378 	8 	 T1T2 	 0.0 	8 	0 	0 	1.0 	-1007.0 	16 	2 	2 	1.0 	-1015.0 	[2, 0] 	0
main	379 	8 	 T1T2 	 0.0 	8 	9 	9 	1.0 	-1007.0 	9 	7 	7 	1.0 	-1008.0 	[2, 0] 	0
main	380 	8 	 T1T2 	 0.0 	10 	4 	4 	1.0 	-1009.0 	12 	0 	0 	1.0 	-1011.0 	[-6, 0] 	0
main	381 	8 	 T1T2 	 0.0 	10 	7 	4 	0.0 	-1009.0 	15 	4 	7 	0.0 	-1014.0 	[-6, 0] 	0
main	382 	8 	 T1T2 	 0.0 	10 	3 	3 	1.0 	-1009.0 	20 	0 	0 	1.0 	-1019.0 	[-6, 0] 	0
main	383 	8 	 T1T2 	 0.0 	10 	7 	7 	1.0 	-1009.0 	18 	1 	1 	1.0 	-1017.0 	[-6, 0] 	0
main	384 	8 	 T1T2 	 0.0 	10 	3 	3 	1.0 	-1009.0 	11 	7 	7 	1.0 	-1010.0 	[-6, 0] 	0
main	385 	8 	 T1T2 	 0.0 	14 	7 	5 	0.0 	-1013.0 	16 	5 	7 	0.0 	-1015.0 	[-6, 0] 	0
main	386 	8 	 T1T2 	 0.0 	14 	7 	7 	1.0 	-1013.0 	19 	3 	3 	1.0 	-1018.0 	[-6, 0] 	0
main	387 	8 	 T1T2 	 0.0 	14 	1 	4 	0.0 	-1013.0 	24 	3 	3 	1.0 	-1023.0 	[-6, 0] 	0
main	388 	8 	 T1T2 	 0.0 	14 	4 	4 	1.0 	-1013.0 	22 	5 	5 	1.0 	-1021.0 	[-6, 0] 	1
main	389 	8 	 T1T2 	 0.0 	14 	4 	1 	0.0 	-1013.0 	15 	1 	4 	0.0 	-1014.0 	[-6, 0] 	0
main	390 	8 	 T1T2 	 0.0 	6 	8 	7 	0.0 	-1005.0 	8 	0 	8 	0.0 	-1007.0 	[-6, 0] 	0
main	391 	8 	 T1T2 	 0.0 	6 	9 	8 	0.0 	-1005.0 	11 	3 	3 	1.0 	-1010.0 	[-6, 0] 	0
main	392 	8 	 T1T2 	 0.0 	6 	8 	8 	1.0 	-1005.0 	16 	3 	3 	1.0 	-1015.0 	[-6, 0] 	0
main	393 	8 	 T1T2 	 0.0 	6 	4 	4 	1.0 	-1005.0 	14 	2 	2 	1.0 	-1013.0 	[-6, 0] 	0
main	394 	8 	 T1T2 	 0.0 	6 	3 	3 	1.0 	-1005.0 	7 	2 	2 	1.0 	-1006.0 	[-6, 0] 	0
main	395 	8 	 T1T2 	 0.0 	8 	9 	5 	0.0 	-1007.0 	10 	6 	9 	0.0 	-1009.0 	[-6, 0] 	0
main	396 	8 	 T1T2 	 0.0 	8 	7 	7 	1.0 	-1007.0 	13 	9 	4 	0.0 	-1012.0 	[-6, 0] 	0
main	397 	8 	 T1T2 	 0.0 	8 	0 	1 	0.0 	-1007.0 	18 	2 	2 	1.0 	-1017.0 	[-6, 0] 	0
main	398 	8 	 T1T2 	 0.0 	8 	6 	6 	1.0 	-1007.0 	16 	8 	8 	1.0 	-1015.0 	[-6, 0] 	0
main	399 	8 	 T1T2 	 0.0 	8 	3 	1 	0.0 	-1007.0 	9 	0 	3 	0.0 	-1008.0 	[-6, 0] 	0
